student_id,test_id,correct_answers,total_questions,wrong_answers,date,subject,test_type,test_difficulty,duration_minutes,chapter_coverage,term,max_marks,marks_obtained,percentage,pass_fail,grade
RN0897,T009,10,21,11,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,38.095238095238095,47.61904761904761,Pass,C2
RN0897,T010,9,21,12,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0897,T011,10,21,11,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0897,T012,13,21,8,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T013,19,21,2,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0897,T014,14,21,7,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0897,T015,12,21,9,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0897,T016,9,21,12,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0897,T017,13,21,8,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T018,13,21,8,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T019,9,21,12,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0897,T020,13,21,8,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T021,16,21,5,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0897,T022,14,21,7,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0897,T023,16,21,5,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0897,T024,13,21,8,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T025,11,21,10,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0897,T026,10,21,11,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0897,T027,11,21,10,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0897,T028,9,21,12,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0897,T029,10,21,11,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0897,T030,11,21,10,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0897,T031,13,21,8,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T032,14,21,7,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0897,T033,11,21,10,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0897,T034,8,21,13,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0897,T035,15,21,6,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0897,T036,15,21,6,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0897,T037,13,21,8,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0897,T038,11,21,10,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0897,T039,15,21,6,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0897,T040,9,21,12,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0897,T041,15,21,6,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0897,T042,8,21,13,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN0897,T043,12,21,9,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0897,T044,16,21,5,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,60.95238095238095,76.19047619047619,Pass,B1
RN0897,T045,18,21,3,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0897,T047,10,21,11,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0897,T048,17,21,4,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0897,T049,14,21,7,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0897,T050,11,21,10,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0898,T001,20,21,1,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T002,18,21,3,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T004,17,21,4,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN0898,T005,17,21,4,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0898,T007,17,21,4,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN0898,T008,17,21,4,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN0898,T009,15,21,6,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,57.142857142857146,71.42857142857143,Pass,B1
RN0898,T010,19,21,2,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0898,T011,14,21,7,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0898,T013,18,21,3,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T014,15,21,6,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0898,T015,18,21,3,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T017,20,21,1,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T018,19,21,2,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0898,T019,15,21,6,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0898,T020,18,21,3,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T021,16,21,5,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0898,T022,20,21,1,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T023,18,21,3,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T024,17,21,4,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0898,T025,18,21,3,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T026,16,21,5,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0898,T027,19,21,2,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0898,T028,17,21,4,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0898,T029,18,21,3,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T030,17,21,4,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN0898,T031,20,21,1,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T032,16,21,5,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0898,T033,18,21,3,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T034,18,21,3,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T035,20,21,1,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T036,18,21,3,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T037,21,21,0,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN0898,T038,18,21,3,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T039,21,21,0,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN0898,T040,20,21,1,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T041,19,21,2,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0898,T042,18,21,3,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T043,19,21,2,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0898,T044,15,21,6,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,57.142857142857146,71.42857142857143,Pass,B1
RN0898,T045,19,21,2,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN0898,T046,20,21,1,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN0898,T047,18,21,3,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0898,T048,18,21,3,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN0899,T001,9,21,12,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T002,8,21,13,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0899,T003,8,21,13,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0899,T004,11,21,10,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,41.904761904761905,52.38095238095239,Pass,C1
RN0899,T005,10,21,11,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0899,T006,13,21,8,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0899,T007,8,21,13,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,30.476190476190474,38.095238095238095,Pass,D
RN0899,T008,9,21,12,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,34.285714285714285,42.857142857142854,Pass,C2
RN0899,T009,12,21,9,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,45.71428571428571,57.14285714285714,Pass,C1
RN0899,T010,9,21,12,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T011,11,21,10,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T012,7,21,14,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN0899,T013,11,21,10,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T014,10,21,11,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0899,T015,10,21,11,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN0899,T016,11,21,10,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T017,12,21,9,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0899,T018,9,21,12,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T019,9,21,12,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T020,11,21,10,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T021,8,21,13,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN0899,T022,9,21,12,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T023,11,21,10,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T024,9,21,12,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T025,12,21,9,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0899,T026,11,21,10,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T027,11,21,10,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T028,12,21,9,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0899,T029,10,21,11,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN0899,T030,7,21,14,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN0899,T031,13,21,8,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0899,T032,11,21,10,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T033,11,21,10,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T035,15,21,6,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0899,T036,9,21,12,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T037,9,21,12,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T038,14,21,7,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0899,T039,15,21,6,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN0899,T040,4,21,17,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN0899,T041,13,21,8,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN0899,T042,9,21,12,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T043,14,21,7,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0899,T044,10,21,11,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,38.095238095238095,47.61904761904761,Pass,C2
RN0899,T045,14,21,7,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN0899,T046,11,21,10,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0899,T047,9,21,12,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN0899,T048,12,21,9,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN0899,T049,16,21,5,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN0899,T050,11,21,10,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN0900,T001,19,21,2,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN0900,T002,14,21,7,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0900,T003,18,21,3,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0900,T004,15,21,6,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,57.142857142857146,71.42857142857143,Pass,B1
RN0900,T005,15,21,6,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0900,T006,15,21,6,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0900,T007,12,21,9,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,45.71428571428571,57.14285714285714,Pass,C1
RN0900,T008,16,21,5,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,60.95238095238095,76.19047619047619,Pass,B1
RN0900,T009,13,21,8,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,49.523809523809526,61.904761904761905,Pass,B2
RN0900,T010,16,21,5,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0900,T011,15,21,6,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0900,T012,12,21,9,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN0900,T013,13,21,8,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN0900,T014,16,21,5,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0900,T015,15,21,6,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0900,T016,15,21,6,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0900,T017,18,21,3,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN0900,T018,17,21,4,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN0900,T019,11,21,10,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN0900,T020,14,21,7,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN0900,T021,15,21,6,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN0900,T022,16,21,5,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0900,T023,16,21,5,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN0900,T024,14,21,7,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
